"","TempAvg","TempMax","TempMin","HumidAvg","HumidMax","WindAvg","WindMax","Rain","Radiation","ET"
"2008-12-17",2.872,11.44,-4.015,79.7,95,0.805,4.253,0,7.4,0.624155938625336
"2008-12-18",2.978,11.63,-3.276,81.3,95.1,0.516,3.636,0.2,8.7,0.495530128479004
"2008-12-19",2.407,13.42,-4.613,82.6,95.7,0.371,2.185,0.2,9.01,0.445195704698563
"2008-12-20",2.48,12.29,-3.813,84.2,95.4,0.487,2.489,0,8.49,0.488983452320099
"2008-12-21",2.96,15.76,-3.411,80.5,95.3,0.295,1.548,0.2,9.43,0.43215149641037
"2008-12-22",2.855,15.69,-4.481,75.5,93.9,0.587,2.479,0.2,9.52,0.670780539512634
"2008-12-23",1.905,14.42,-5.01,75.4,91.7,0.495,2.087,0,9.49,0.573732435703278
"2008-12-24",1.556,12.82,-5.144,74.2,90.7,0.476,1.921,0.2,9.43,0.529764533042908
"2008-12-25",0.187,10.17,-6.353,74.6,92.5,0.531,2.617,0,9.44,0.513867080211639
"2008-12-26",-0.153,8.77,-6.683,75.8,93.4,0.646,4.694,0.2,8.96,0.524576365947723
"2008-12-27",3.959,9.98,-4.877,73.3,91.2,1.857,7.27,0,5.498,0.938625752925873
"2008-12-28",5.798,10.25,3.058,74.7,85.8,0.879,3.538,0,3.414,0.730705618858337
"2008-12-29",7.03,12.04,2.991,82.3,92.4,0.495,2.656,0,5.165,0.554301381111145
"2008-12-30",5.626,12.45,1.985,87.2,94.1,0.583,4.528,0,4.737,0.580847144126892
"2008-12-31",7.33,12.91,2.328,79.5,93.2,0.702,3.597,0.2,4.417,0
"2009-01-01",7.46,12.25,4.787,84.6,92.2,0.347,2.244,0.2,4.137,0.530683815479279
"2009-01-02",7.35,14.17,2.723,84.8,94,0.338,2.852,0,5.298,0.552055776119232
"2009-01-03",7.2,10.05,5.592,90.5,93.2,0.34,2.038,3.6,2.013,0.488960981369019
"2009-01-04",5.615,11.69,-0.604,82.2,94.6,0.667,3.136,0,8.63,0.592022180557251
"2009-01-05",1.64,5.517,-1.275,92.9,95.7,0.524,2.107,0.2,3.244,0.437136054039001
"2009-01-06",2.46,8.17,-4.408,74.1,93.1,0.676,3.077,0,8.09,0.576699793338776
"2009-01-07",-1.631,5.098,-6.812,68.88,93.1,0.579,3.077,0,9.67,0.503359496593475
"2009-01-08",-2.799,3.454,-7.95,72.5,89.8,0.493,4.351,0,6.624,0.453260332345963
"2009-01-09",-1.955,0.718,-7.49,88.6,94.7,0.455,2.94,0.2,2.019,0.384288340806961
"2009-01-10",-5.309,-2.362,-9.17,91.8,94.5,0.617,2.656,0.2,4.875,0.317917227745056
"2009-01-11",-4.279,4.71,-11.3,86.2,94.1,0.517,2.136,2,9.74,0.404034942388535
"2009-01-12",-3.316,5.571,-9.69,84,93.8,0.454,1.862,1.2,9.86,0.43258336186409
"2009-01-13",-0.674,2.522,-4.614,90.2,94.9,0.272,1.568,2.2,2.92,0.387649297714233
"2009-01-14",0.431,1.53,-0.751,93.9,95.7,0.855,3.469,0,2.054,0.392824769020081
"2009-01-15",2.256,7.12,-1.409,84.6,94,0.532,2.43,0,5.547,0.536949813365936
"2009-01-16",1.115,9.04,-3.209,86.1,95.1,0.458,2.391,0.2,8.48,0.526388466358185
"2009-01-17",2.542,10.83,-2.213,82.4,94.7,0.512,2.901,0,9.05,0.620336592197418
"2009-01-18",3.459,10.65,-3.746,86.5,95.1,1.006,5.86,0.2,7.01,0.679893434047699
"2009-01-19",9.65,14.12,6.128,80.4,89.7,2.85,9.97,2.8,5.482,1.23022055625916
"2009-01-20",3.425,6.985,-2.414,76.7,88.7,2.055,7.44,3,5.844,1.03435039520264
"2009-01-21",1.559,8.05,-3.936,74.7,92.7,1.667,6.909,0.2,10.07,0.994822919368744
"2009-01-22",7.43,12.65,1.735,85.5,92.2,2.931,NA,1.8,1.388,0.85715264081955
"2009-01-23",13.06,15.51,10.78,75.9,90.4,6.446,NA,0.6,5.57,2.03611874580383
"2009-01-24",8.65,12.8,2.133,60.85,82.2,5.391,NA,0,8.85,2.6428587436676
"2009-01-25",4.905,8.54,1.597,76.8,85.3,3.137,NA,4,3.704,1.13075935840607
"2009-01-26",4.716,9.91,0.993,70.5,88.6,3.453,8.63,0,10.51,1.61847722530365
"2009-01-27",6.58,12.17,0.926,70.5,85.9,3.331,NA,0,11.66,1.75683915615082
"2009-01-28",9.74,11.92,7.19,85.5,91.7,4.114,8.62,0.2,3.924,1.06784307956696
"2009-01-29",10.67,14.84,3.729,84.2,93.4,2.952,8.59,0,4.944,1.28486680984497
"2009-01-30",8.28,16.27,2.79,76.9,94.4,0.752,4.322,0.2,9.78,1.12124574184418
"2009-01-31",6.901,10.91,0.801,71.8,89.3,2.811,8.28,0.6,5.851,1.35894501209259
"2009-02-01",4.359,7.19,0.671,83,91,1.8,7.88,9.2,1.544,0.708495795726776
"2009-02-02",5.539,6.927,4.657,86.3,91.9,1.241,5.116,7.4,2.517,0.699524223804474
"2009-02-03",4.749,6.798,0.926,84.9,93.4,1.446,5.9,2.4,3.057,0.73504763841629
"2009-02-04",6.082,10.52,3.364,80.6,91.5,2.287,NA,4.6,5.055,1.15469110012054
"2009-02-05",5.504,9.2,2.466,80.1,91.4,1.084,4.557,2,5.644,0.884698033332825
"2009-02-06",2.952,6.592,-0.671,79.8,92.8,2.499,9.51,3.6,5.682,1.20400846004486
"2009-02-07",2.65,7.58,-2.001,68.58,88.3,2.632,8.64,0,11.86,1.50753688812256
"2009-02-08",5.385,9.8,-0.269,74,85.3,3.6,7.69,0,7.31,1.48127889633179
"2009-02-09",9.45,12.45,6.997,81.2,91.3,2.939,7.55,0.4,5.213,1.33471286296844
"2009-02-10",8.91,12.7,5.598,67.71,92.7,2.53,7.78,2,10.87,1.8957142829895
"2009-02-11",5.497,13.16,-1.941,66.31,91.9,1.31,7.08,0,13.48,1.5195095539093
"2009-02-12",5.366,15.82,-2.873,72.8,94.5,0.699,3.744,0,13.84,1.34215843677521
"2009-02-13",5.143,16.55,-3.008,67.78,94.7,0.521,3.097,0,14.52,1.31509041786194
"2009-02-14",4.834,17.34,-3.478,66.53,91.5,0.431,2.969,0.2,14.83,1.281041264534
"2009-02-15",5.348,14.69,-3.142,70.1,91,0.814,4.724,0,13.16,1.39684057235718
"2009-02-16",4.744,13.49,-2.208,75.8,94.5,0.583,3.048,0,13.95,1.23711800575256
"2009-02-17",4.393,14.63,-3.142,65.99,92.7,0.605,3.097,0.2,14.81,1.38936495780945
"2009-02-18",5.988,17.41,-3.075,63.65,91.2,1.036,4.998,0,15.19,1.86569261550903
"2009-02-19",6.641,16.75,0,60.16,83.1,0.414,3.44,0,0.277,1.18484473228455
"2009-02-20",10.65,14.92,0,67.21,84,2.352,7.59,0,8.75,2.74978756904602
"2009-02-21",7.98,16.17,0.795,73.2,100,0.785,4.459,0,14.22,1.58777630329132
"2009-02-22",6.672,16.15,-1.405,63.09,90.8,0.676,3.312,0,16.14,1.64601230621338
"2009-02-23",7.16,18.95,-2.269,71.8,100,0.688,4.479,0,16.32,1.79238128662109
"2009-02-24",8,19.14,-1.473,68.86,NA,NA,NA,16.64,NA,NA
"2009-02-25",10.12,18.87,1.198,72.3,99.4,0.954,4.106,0,14.15,1.87963342666626
"2009-02-26",8.84,19.35,1.597,70.4,100,0.767,4.978,0,16.86,2.0092716217041
"2009-02-27",7.67,20.75,-1.732,62.77,100,0.621,3.508,0,16.03,1.95548856258392
"2009-02-28",9.4,14.71,4.538,67.66,91,1.352,7.9,0,8.15,1.55841195583344
"2009-03-01",8.48,12.99,4.393,89.4,100,1.675,8.92,6.8,7.18,1.19245195388794
"2009-03-02",7.85,13.52,2.797,87.5,NA,NA,NA,8.1,NA,NA
"2009-03-03",7.81,9.93,6.329,94.7,100,1.03,3.773,5.8,2.454,0.705159664154053
"2009-03-04",7.67,12.53,4.526,81.4,100,3.821,NA,0,5.892,1.74324178695679
"2009-03-05",7.69,11.05,4.6,67.28,98.3,5.353,NA,0.2,16.66,2.53395438194275
"2009-03-06",10.32,15.06,2.464,64.48,85.3,2.651,7.94,0,8.92,2.07369041442871
"2009-03-07",13.06,20.61,3.796,60.66,94.9,1.54,6.448,0,18.78,2.88357734680176
"2009-03-08",9.5,20.28,-0.067,76.1,NA,NA,NA,19.52,NA,NA
"2009-03-09",10.2,20.81,2.469,65.7,100,0.702,3.499,0,19.77,2.4305248260498
"2009-03-10",9.75,21.21,0.738,66.41,97.1,0.634,4.057,0,19.13,2.35327434539795
"2009-03-11",10.59,23.6,0.067,61.37,100,0.549,2.303,0.2,18.77,2.4026837348938
"2009-03-12",12.02,22.99,0.671,61.41,97.3,0.753,4.185,0,19.57,2.64125537872314
"2009-03-13",12.5,23.06,3.469,67.05,99.8,0.568,3.322,0,19.99,2.5548083782196
"2009-03-14",12.82,24.65,2.603,62.83,98.4,0.571,2.754,0,19.77,2.64176917076111
"2009-03-15",14.82,24.78,6.262,54.51,90.4,0.741,3.94,0,19.14,2.86318278312683
"2009-03-16",14.25,25.05,3.469,54.48,94.6,0.89,6.576,0,20.23,3.10220050811768
"2009-03-17",12.15,19.34,2.601,51.45,92.6,1.46,6.174,0,20.8,3.12457203865051
"2009-03-18",11.9,21.88,2.066,53.13,87.5,1.049,4.596,0,21.14,3.09858155250549
"2009-03-19",11.39,22.86,1.611,59.96,99.3,0.723,3.753,0,21.41,2.89589858055115
"2009-03-20",12.76,24.65,1.463,51.18,89.8,0.735,4.243,0,21.12,3.0428409576416
"2009-03-21",11.33,21.34,1.476,56.81,83.7,0.797,4.194,0,21.12,2.88548183441162
"2009-03-22",11.25,20.41,3.205,61.93,96.9,0.846,4.194,0,20.87,2.84556984901428
"2009-03-23",11.29,22.33,1.271,55.93,92.9,0.615,3.842,0,20.76,2.78693890571594
"2009-03-24",12.06,21.93,1.999,50.04,87.3,0.77,4.518,0,19.09,2.85916066169739
"2009-03-25",10.6,20.75,0.268,48.66,88.7,0.774,3.714,0,22.44,2.99720644950867
"2009-03-26",11.83,24.33,0,45.25,82.8,0.723,3.626,0,22.57,3.20465159416199
"2009-03-27",13.87,25.06,2.133,47.71,82.1,1.162,6.35,0,19.36,3.56076455116272
"2009-03-28",10.88,19.97,4.4,68.96,95.9,1.281,6.488,8,10.56,2.42671346664429
"2009-03-29",7.35,13.19,2.937,66.19,89.2,1.062,5.312,0,12.18,1.89389419555664
"2009-03-30",5.777,10.52,2.937,81.1,100,0.987,5.831,5.2,6.592,1.23108804225922
"2009-03-31",7.06,14.76,0.926,70.1,NA,NA,NA,21.41,NA,NA
"2009-04-01",7.88,16.95,-1.866,64.86,NA,NA,NA,22.88,NA,NA
"2009-04-02",10.09,19.68,0.997,62.82,98.8,0.606,3.45,0,21.76,2.84952759742737
"2009-04-03",11.52,21.67,1.865,64.86,99,0.91,4.978,0,22.5,3.26403379440308
"2009-04-04",13.75,23.86,4.066,60.14,97.7,0.819,4.792,0,23.02,3.50196218490601
"2009-04-05",15.42,24.73,6.2,53.94,95.3,1.593,8.06,0,23.61,4.24463844299316
"2009-04-06",14.4,24.34,5.338,57.67,86.2,1.136,9.53,2,17.69,3.37542629241943
"2009-04-07",11,16.7,2.601,57.35,90.4,1.504,6.243,0,18.54,3.03184461593628
"2009-04-08",10.2,20.61,-0.666,60.34,99.9,0.646,4.351,0,24.08,3.17583537101746
"2009-04-09",14.47,22.67,5.137,51.72,93.2,1.229,6.027,0,22.09,3.74225163459778
"2009-04-10",9.15,13.53,6.195,70.7,92.4,2.913,9.36,3.4,13.1,2.48382639884949
"2009-04-11",8.83,14.84,1.866,59.62,94.8,2.011,8.34,0.6,18.95,2.96287274360657
"2009-04-12",8.04,15.23,-1.599,62.15,NA,7.02,NA,18.62,NA,NA
"2009-04-13",10.71,20.61,-0.733,55.77,100,1.542,7.01,0,25.57,3.98671269416809
"2009-04-14",10.98,14.79,6.664,75.4,98.5,1.596,6.36,0,8.51,1.81599712371826
"2009-04-15",8.68,14.64,5.527,79.9,99.2,2.276,8.44,0.2,18.25,2.8673038482666
"2009-04-16",8.85,14.25,4.668,83.4,100,2.417,NA,0,18.53,2.61534523963928
"2009-04-17",9.72,15.17,5.333,78.1,97.1,2.164,7.41,0.2,17.82,2.77615571022034
"2009-04-18",11.31,17.84,7.19,75.8,96.8,1.777,7.4,0,17.39,3.06206750869751
"2009-04-19",12.64,19.57,6.669,66.91,98.1,0.974,4.851,0.2,19.42,3.14383006095886
"2009-04-20",12.64,21.08,4.34,63.75,100,0.871,4.616,0,25.09,3.69790005683899
"2009-04-21",12.95,22.4,1.879,58.14,100,0.829,6.017,0,26.49,3.89226579666138
"2009-04-22",13.59,23.72,1.668,53.12,97.4,1.009,5.145,0,27.29,4.27236318588257
"2009-04-23",14.96,26.66,2.402,50.89,93.7,0.788,4.949,0.2,27.42,4.34974145889282
"2009-04-24",17.05,27.77,4.802,47.87,88.6,1.106,5.821,0,26.21,4.7338228225708
"2009-04-25",14.48,20.22,6.262,48.19,89,2.891,8.56,0,26.24,4.98239231109619
"2009-04-26",9.96,14.72,4,70.6,99.2,1.724,6.223,0,11.24,2.18425345420837
"2009-04-27",11.87,20.49,0.065,60.6,NA,NA,NA,24.83,NA,NA
"2009-04-28",14.32,20.83,8.19,53.54,84.6,2.868,7.24,0,18.22,4.17650079727173
"2009-04-29",15.72,23.27,6.602,50.89,88,2.008,8.02,0,27.5,4.97378015518188
"2009-04-30",14.01,20.83,8.47,66.74,88.5,3.101,7.62,0,19.1,4.08995723724365
"2009-05-01",14.18,20.75,7.26,56.33,99.8,1.233,7.63,0,27.35,4.2880859375
"2009-05-02",15.34,24.98,5.339,53.03,91.4,0.754,4.214,0,28.43,4.44197225570679
"2009-05-03",17.13,27.64,5.741,48.83,91.6,0.74,4.008,0,28.46,4.67700147628784
"2009-05-04",18.19,28.37,7.4,46.37,78.4,0.796,4.165,0,28.11,4.8130989074707
"2009-05-05",19.03,29.43,8.8,40.56,69.28,0.968,5.664,0,28.54,5.19046497344971
"2009-05-06",21.41,31.96,10,45.21,85.6,0.813,4.949,0,28.11,5.21599292755127
"2009-05-07",21.52,31.96,10.01,45.23,83.9,0.902,5.566,0,26.77,5.18982696533203
"2009-05-08",21.41,30.89,11.41,40.99,78.6,1.308,5.9,0,22.71,5.19266128540039
"2009-05-09",18.76,29.64,10.94,55.84,94.5,1.331,NA,0.6,19.89,4.67433214187622
"2009-05-10",17.52,27.19,11.07,69.18,96.9,1.285,7.38,1.8,19.18,4.26847982406616
"2009-05-11",18.36,26.45,10.08,57.83,96.4,2.075,NA,0,25.19,5.29885816574097
"2009-05-12",17.4,27.19,7.47,57.88,94.9,1.136,5.958,0,24.03,4.58995294570923
"2009-05-13",17.84,26.18,9.54,49.73,86.2,2.077,7.06,0,26.79,5.56628465652466
"2009-05-14",16.53,21.62,10,47.97,84.4,2.652,7.8,0,24.51,5.04556655883789
"2009-05-15",16.7,24.98,8.54,38.22,68.39,1.31,6.556,0,29.3,5.28302764892578
"2009-05-16",18.47,29.17,5.272,40.8,89.5,1.552,8.28,0,27.66,5.73645830154419
"2009-05-17",19.22,26.25,11.13,44.31,78.5,2.608,9.04,0,28.75,6.29380702972412
"2009-05-18",17.9,29.43,5.741,42.3,89.9,1.054,5.782,0,29.49,5.42010545730591
"2009-05-19",19.98,32.61,6.472,41.29,82.4,0.888,6.39,0,29.26,5.53604221343994
"2009-05-20",24.1,36.85,10.13,40.86,88.6,1.381,8.44,0,27.88,6.58899736404419
"2009-05-21",24.84,32.62,16.32,41.13,72.6,0.927,4.459,0,22.89,5.05607128143311
"2009-05-22",23.9,34.87,14.21,44.11,97.3,1.141,NA,1.8,25.03,5.71258401870728
"2009-05-23",15.3,18.26,13.73,84.3,97.8,1.186,8.38,1.6,5.182,1.58527231216431
"2009-05-24",17.44,25.91,12.53,71.8,97.9,1.165,9.94,0,24.2,4.61877202987671
"2009-05-25",17.49,24.78,11.99,65.35,97.2,1.399,7.12,0,23.77,4.5673656463623
"2009-05-26",18.01,25.99,8.73,58.49,98,1.249,4.871,0,29.33,5.21065807342529
"2009-05-27",18.44,27.52,8.74,43.7,81.4,1.162,4.018,0,28.09,5.30406045913696
"2009-05-28",21.62,30.62,10.8,33.55,75.1,1.476,6.272,0,30.05,6.28803586959839
"2009-05-29",23.4,32.4,12.53,34.21,66.6,1.163,6.595,0,29.36,6.07637357711792
"2009-05-30",23.64,34.2,12.4,41.08,79.1,1.116,7.67,0,26.8,5.89752006530762
"2009-05-31",23.58,34.14,13.59,45.73,88.6,1.062,6.223,0,28.24,6.00241565704346
"2009-06-01",24.33,35.51,12.52,33.76,78,0.895,4.831,0,29.95,6.08460378646851
"2009-06-02",24.23,35.33,11.86,33.77,70.2,0.833,4.724,0,28.89,5.83719301223755
"2009-06-03",25.08,35.05,12.39,35.85,84.7,1.303,5.449,0,28.57,6.44545698165894
"2009-06-04",23.91,31.62,15.59,38.33,70.7,1.923,7.42,0,20.33,5.85401964187622
"2009-06-05",18.63,24.6,13.26,51.51,95.5,3.387,NA,0,21.22,5.3595609664917
"2009-06-06",15.49,22.02,11.66,70.6,97.8,3.239,NA,0,19.98,4.54804706573486
"2009-06-07",17.33,23.99,11.07,57.68,86.9,2.472,6.194,0,24.69,5.26187992095947
"2009-06-08",16.38,22.15,11.2,63.55,90.9,2.477,NA,0.2,14.3,3.85666584968567
"2009-06-09",17.08,24.53,9.93,55.19,97.5,2.157,7.57,0,28.57,5.54427766799927
"2009-06-10",21.1,30.42,9.34,49.46,93.5,1.952,8.09,0,29.38,6.48457670211792
"2009-06-11",24.03,35.58,11.47,44.12,86.1,1.093,5.782,0,30.86,6.5049204826355
"2009-06-12",26.51,39.09,13.47,40.08,74.6,0.863,4.782,0,30.37,6.47911882400513
"2009-06-13",28.17,40.76,16.66,35.79,73.9,0.967,8.04,0,24.6,6.15254497528076
"2009-06-14",28.18,37.18,19.57,39.59,71.4,1.017,9.55,0,21.34,5.47980117797852
"2009-06-15",26.32,35.05,18.58,49.98,85.3,1.184,7.6,0,28.12,6.36041688919067
"2009-06-16",24.42,32.11,0,61.3,94.9,1.035,9.55,0.8,9.4,3.65548157691956
"2009-06-17",26.2,36.18,16.12,54.41,95.9,0.92,5.762,0,28.75,6.17443656921387
"2009-06-18",28.58,38.99,17.38,42.2,84.6,1.216,6.635,0,23.98,6.25582075119019
"2009-06-19",29.48,39.23,18.85,38.46,81.7,1.17,5.87,0,28.65,6.87074136734009
"2009-06-20",28.1,37.45,19.11,39.78,77.7,1.233,5.684,0,28.94,6.83691596984863
"2009-06-21",24.56,34.79,14.33,24.76,58.01,0.95,3.891,0,31.51,6.33506202697754
"2009-06-22",25.15,36.01,13.33,31.97,65.31,1.102,4.841,0,26.06,6.04582738876343
"2009-06-23",26.36,36.85,14.8,32.23,73.8,2.106,8.23,0,30.28,8.05257797241211
"2009-06-24",25.67,33.67,17.52,32.34,60.54,2.774,8.06,0,30.88,8.4409646987915
"2009-06-25",23.62,30.56,17.19,40.03,66.9,3.265,8.84,0,30.37,7.9437894821167
"2009-06-26",21.84,29.75,13.93,35.93,67.06,2.153,8.83,0,30.2,6.99699544906616
"2009-06-27",22.86,33.4,10.27,34.21,72,1.262,5.674,0,30.2,6.40363836288452
"2009-06-28",23.64,31.09,14.53,42.36,77.4,1.632,6.948,0,24.83,5.88972997665405
"2009-06-29",25.41,34.78,13.74,43.73,83.2,1.005,4.939,0,29.08,6.13441228866577
"2009-06-30",27.97,36.58,18.25,41.02,70.7,1.277,5.753,0,29.91,6.87450361251831
"2009-07-01",29.06,37.3,20.72,35.93,63.73,1.708,7.2,0,29.38,7.53677034378052
"2009-07-02",28.57,37.12,20.04,32.85,60.32,2.075,7.97,0,29.81,8.10809898376465
"2009-07-03",27.86,36.51,16.66,32.8,71.5,2.133,7.59,0,30.19,7.91516208648682
"2009-07-04",26.99,34.47,19.31,34.28,67.21,2.836,9.53,0,30.37,8.56383800506592
"2009-07-05",26.17,34.47,15.73,30.72,58.47,2.632,8.46,0,28.22,7.97898292541504
"2009-07-06",25.52,33.07,17.71,35.65,68.03,2.703,7.66,0,29.37,8.03914165496826
"2009-07-07",24.74,33.66,14.19,30.23,54.46,1.234,5.664,0,29.5,6.3840069770813
"2009-07-08",25.67,34.91,16.45,36.39,65.03,1.274,5.488,0,29.56,6.62465953826904
"2009-07-09",27.24,35.65,17.92,39.3,80.3,1.4,6.017,0,29.22,6.81020927429199
"2009-07-10",27.37,36.98,17.31,34.07,69.31,1.349,6.311,0,29.21,6.90428113937378
"2009-07-11",27.28,37.7,15.39,29.34,65.57,1.431,6.458,0,29.44,7.08956289291382
"2009-07-12",26.63,38.29,13.27,31.66,68.99,1.233,6.87,0,30.17,6.90200281143188
"2009-07-13",27.67,38.83,13.8,30.35,62.18,1.779,7.48,0,29.24,7.69324016571045
"2009-07-14",25.68,33,17.57,25.55,49.07,2.663,7.55,0,29.78,8.18227195739746
"2009-07-15",24.82,34.93,14.93,35.15,66.63,1.228,5.194,0,30.06,6.55119848251343
"2009-07-16",26.87,37.38,13.99,30.31,66.63,1.778,7.03,0,29.46,7.5002875328064
"2009-07-17",23.16,30.3,16.26,31.72,69.31,2.224,8.22,0,29.76,7.10310554504395
"2009-07-18",21.8,31.87,11.67,31.08,62.06,0.79,3.93,0,30.05,5.52385187149048
"2009-07-19",24.73,35.85,12.66,30.72,52.73,0.917,4.41,0,28.63,5.91347885131836
"2009-07-20",26.65,35.99,17.25,37.26,62.98,0.729,2.96,0,20.18,4.72899532318115
"2009-07-21",30.68,40.35,19.18,31.26,67.08,2.512,NA,0,25.45,8.46477603912354
"2009-07-22",28.3,36.78,17.91,25.34,62,2.521,9.81,0,28.42,8.28773784637451
"2009-07-23",24.36,31.34,16.98,48.71,74.7,2.417,8.19,0,27.47,6.80566692352295
"2009-07-24",23.71,33.27,12.66,43.01,86,1.624,8.29,0,29.11,6.60070133209229
"2009-07-25",25.57,37.62,12.01,38.03,80.8,0.922,5.165,0,29.03,6.09483337402344
"2009-07-26",28.89,40.73,17.91,41.41,89,1.325,6.36,0,28.52,7.12850332260132
"2009-07-27",27.88,36.92,17.25,22.23,49.35,1.887,7.78,0,28.69,7.54911470413208
"2009-07-28",26.84,38.49,12.93,30.23,70.4,1.184,6.625,0,28.69,6.54080009460449
"2009-07-29",26.09,36.45,15.54,24.49,58.42,2.097,8.63,0,28.68,7.78419542312622
"2009-07-30",25.82,37.18,12.8,28.75,71.2,1.277,6.546,0,28.57,6.52417230606079
"2009-07-31",27.11,37.04,14.26,27.66,65.85,1.675,6.36,0,28.82,7.10044240951538
"2009-08-01",24.68,33.01,15.39,37.47,72,3.066,NA,0,27.37,7.6531982421875
"2009-08-02",22.75,32.2,12.46,39.35,76.7,1.153,6.468,0,26.37,5.55124187469482
"2009-08-03",24.95,34.91,13.46,32.72,66.91,0.88,5.047,0,27.74,5.57749891281128
"2009-08-04",26.85,38.36,15.93,43.07,85.5,0.758,4.9,0,25.91,5.53045654296875
"2009-08-05",27.84,38.76,15.86,37.63,79.9,1.229,5.841,0,26.61,6.36664295196533
"2009-08-06",28.07,36.38,19.04,31.05,58.58,1.922,7.43,0,26.28,7.13047122955322
"2009-08-07",26.5,35.91,16.31,33.17,65.35,1.311,6.066,0,27.02,6.2335376739502
"2009-08-08",26.52,35.45,15.46,38.1,76,1.346,6.684,0,24.83,5.92777633666992
"2009-08-09",24.97,33.71,15.91,46.1,78.6,1.133,6.576,0,25.96,5.61532020568848
"2009-08-10",23.53,33.59,16.65,58.43,92.6,1.215,7.87,7.6,22.85,5.27468824386597
"2009-08-11",24.63,34.38,15.72,62.09,96.6,0.843,6.37,0.6,26.2,5.29339027404785
"2009-08-12",26.7,35.77,16.78,48.37,91.8,0.688,3.42,0,26.46,5.27388620376587
"2009-08-13",27.65,37.03,21.36,40.6,67.11,1.398,7.9,0,25.35,6.34213972091675
"2009-08-14",26.97,36.1,18.9,48.08,85.9,0.895,6.017,0,24.77,5.37816476821899
"2009-08-15",27.71,37.16,18.17,35.35,70.3,0.938,7.59,0,26.35,5.667893409729
"2009-08-16",28.29,38.41,17.38,31.51,61.26,0.943,4.89,0,26.59,5.73224830627441
"2009-08-17",29.23,39.88,19.3,35.02,71.1,1.029,7.46,0,24.38,5.81712102890015
"2009-08-18",30.44,38.87,20.56,25.22,53.67,1.159,5.664,0,24.33,5.883131980896
"2009-08-19",28.59,38.81,18.44,33.57,59.33,0.773,4.606,0,26.14,5.42555141448975
"2009-08-20",27.62,37.56,17.72,33.13,71.6,0.927,4.822,0,25.81,5.53734874725342
"2009-08-21",26.55,37.82,14.86,35.16,68.63,0.866,4.743,0,26.04,5.39556932449341
"2009-08-22",27.3,38.63,15.72,39.08,74,0.731,4.969,0,25.35,5.16600608825684
"2009-08-23",28.44,38.94,17.18,33.09,69.5,0.938,5.468,0,25.48,5.5322117805481
"2009-08-24",26.46,34.71,17.05,28.68,60.19,1.676,7.95,0,21.83,5.8619179725647
